BOTTLE,20020821WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 21, 2002
#original HYD file: a16chy.txt   Wed Aug 21 13:32:50 2002
#original SUM file: a16csu.txt   Sun Sep 16 23:17:58 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,DEG_C,DEG C
   318MHYDROS4,  A16C,   313,  2,     19,     19,2,19890315,1715,-35.2150, -50.8000, 3130,    414.6,  12.6959,  35.1740,2,  35.1780,2,    204.9,2,     4.89,2,    10.65,2,     0.01,2,     0.82,2,    1.657,2,    0.847,2,   2109.9,2,    531.4,2,   20.00, 12.6392
   318MHYDROS4,  A16C,   313,  2,     20,     20,2,19890315,1715,-35.2150, -50.8000, 3130,    516.6,   9.7905,  34.7900,2,  34.7890,2,    202.7,2,     8.41,2,    17.98,2,     0.00,2,     1.27,2,    1.323,2,    0.663,2,   2126.9,2,    654.0,2,   20.00,  9.7305
   318MHYDROS4,  A16C,   313,  2,     21,     21,2,19890315,1715,-35.2150, -50.8000, 3130,    618.9,   7.5520,  34.5317,2,  34.5310,2,    213.9,2,    11.73,2,    22.78,2,     0.00,2,     1.56,2,    1.333,2,    0.644,2,   2141.4,2,    727.5,2,   20.00,  7.4902
   318MHYDROS4,  A16C,   313,  2,     22,     22,2,19890315,1715,-35.2150, -50.8000, 3130,    721.0,   5.5540,  34.3408,2,  34.3400,2,    234.8,2,    15.84,2,    26.01,2,     0.00,2,     1.78,2,    1.555,2,    0.748,2,   2157.2,2,    795.3,2,   20.00,  5.4925
   318MHYDROS4,  A16C,   313,  2,     23,     23,2,19890315,1715,-35.2150, -50.8000, 3130,    821.7,   4.6048,  34.2706,2,  34.2710,2,    245.2,2,    19.07,2,    27.38,2,     0.00,2,     1.87,2,    1.739,6,    0.818,6,   2149.1,2,    804.2,2,   20.00,  4.5402
   318MHYDROS4,  A16C,   313,  2,     24,     24,2,19890315,1715,-35.2150, -50.8000, 3130,    922.2,   4.0949,  34.2714,2,  34.2700,2,    235.6,2,    25.13,2,    29.23,2,     0.00,2,     2.01,2,    1.210,2,    0.585,2,   2173.5,2,    882.1,2,   20.00,  4.0253
   318MHYDROS4,  A16C,   313,  2,     25,     25,2,19890315,1715,-35.2150, -50.8000, 3130,   1022.5,   3.6896,  34.3016,2,  34.3020,2,    221.3,2,    32.85,2,    31.29,2,     0.00,2,     2.14,2,    0.700,2,    0.336,2,   2186.3,2,    923.1,2,   20.00,  3.6148
   318MHYDROS4,  A16C,   313,  2,     26,     26,2,19890315,1715,-35.2150, -50.8000, 3130,   1222.5,   3.2032,  34.3817,2,  34.3800,2,    202.6,2,    45.75,2,    32.75,2,     0.00,2,     2.24,2,    0.290,2,    0.149,2,   2210.3,2,    994.4,2,   20.00,  3.1165
   318MHYDROS4,  A16C,   313,  2,     27,     27,2,19890315,1715,-35.2150, -50.8000, 3130,   1418.1,   3.0456,  34.4921,2,  34.4940,2,    191.7,2,    53.77,2,    33.14,2,     0.00,2,     2.25,2,    0.089,2,    0.042,2,   2223.4,2,   1037.5,2,   20.00,  2.9442
   318MHYDROS4,  A16C,   313,  2,     28,     28,2,19890315,1715,-35.2150, -50.8000, 3130,   1615.9,   3.3771,  34.6733,2,  34.6720,2,    194.7,2,    46.13,2,    29.91,2,     0.00,2,     2.04,2,    0.015,2,    0.011,2,   2211.4,2,    979.2,2,   20.00,  3.2546
   318MHYDROS4,  A16C,   313,  2,     29,     29,2,19890315,1715,-35.2150, -50.8000, 3130,   1816.0,   3.4362,  34.7781,2,  34.7780,2,    206.4,2,    41.73,2,    27.17,2,     0.00,2,     1.85,2,    0.012,2,   -0.002,2,   2199.3,2,    920.2,2,   20.00,  3.2947
   318MHYDROS4,  A16C,   313,  2,     30,     30,2,19890315,1715,-35.2150, -50.8000, 3130,   2024.6,   3.6265,  34.8885,2,  34.8880,2,    227.3,2,    30.39,2,    23.16,2,     0.00,2,     1.57,2,    0.008,2,    0.003,2,   2183.6,2,    818.8,2,   20.00,  3.4624
   318MHYDROS4,  A16C,   313,  2,     31,     31,2,19890315,1715,-35.2150, -50.8000, 3130,   2230.2,   3.5485,  34.9305,2,  34.9310,2,    242.9,2,    26.29,2,    21.21,2,     0.00,2,     1.44,2,    0.012,2,    0.015,2,   2171.6,2,    763.9,2,   20.00,  3.3655
   318MHYDROS4,  A16C,   313,  2,     32,     32,2,19890315,1715,-35.2150, -50.8000, 3130,   2435.0,   3.4104,  34.9429,2,  34.9440,2,    249.0,2,    25.90,2,    20.52,2,     0.00,2,     1.38,2,    0.012,2,    0.013,2,   2171.4,2,    750.6,2,   20.00,  3.2095
   318MHYDROS4,  A16C,   313,  2,     33,     33,2,19890315,1715,-35.2150, -50.8000, 3130,   2641.1,   3.1200,  34.9351,2,  34.9360,2,    251.6,2,    29.22,2,    20.62,2,     0.00,2,     1.38,2,    0.004,2,    0.008,2,   2172.3,2,    747.8,2,   20.00,  2.9038
   318MHYDROS4,  A16C,   313,  2,     34,     34,2,19890315,1715,-35.2150, -50.8000, 3130,   2844.3,   2.4089,  34.8593,2,  34.8590,2,    234.2,2,    56.19,2,    24.53,2,     0.00,2,     1.65,2, -999.000,9, -999.000,9,   2198.1,2,    835.3,2,   20.00,  2.1869
   318MHYDROS4,  A16C,   313,  2,     35,     35,2,19890315,1715,-35.2150, -50.8000, 3130,   3053.4,   1.4892,  34.7622,2,  34.7630,2,    214.6,2,    95.29,2,    29.91,2,     0.00,2,     2.03,2,    0.026,2,    0.011,2,   2239.5,2,    964.9,2,   20.00,  1.2671
   318MHYDROS4,  A16C,   313,  2,     36,     36,2,19890315,1715,-35.2150, -50.8000, 3130,   3171.1,   1.1349,  34.7317,2,  34.7310,2,    210.7,2,   107.02,2,    31.47,2,     0.00,2,     2.14,2,    0.040,6,    0.020,6,   2251.9,2,   1006.8,2,   20.00,  0.9098
   318MHYDROS4,  A16C,   314,  1,      1,      1,2,19890321,0609,-32.0000, -24.9933, 4296,      1.6,  22.1208,  35.6488,2,  35.6500,2,    220.1,2,     3.13,2,     0.00,2,     0.00,2,     0.09,2,    1.879,2,    1.017,2,   2031.3,2,    329.3,2,   20.00, 22.1205
   318MHYDROS4,  A16C,   314,  1,      2,      2,2,19890321,0609,-32.0000, -24.9933, 4296,     31.0,  21.8409,  35.6592,2,  35.6590,2,    222.7,2,     3.13,2,     0.00,2,     0.00,2,     0.08,2, -999.000,9, -999.000,9,   2032.6,2,    323.0,2,   20.00, 21.8348
   318MHYDROS4,  A16C,   314,  1,      3,      3,2,19890321,0609,-32.0000, -24.9933, 4296,     61.9,  16.9177,  35.6133,2,  35.6160,2,    249.8,2,     3.03,2,     0.00,2,     0.00,2,     0.14,2,    2.289,2,    1.190,2,   -999.9,9,   -999.9,9, -999.90, 16.9075
   318MHYDROS4,  A16C,   314,  1,     71,     71,2,19890321,0609,-32.0000, -24.9933, 4296,     98.4,  15.5412,  35.5082,2,  35.5090,2,    231.1,2,     3.42,2,     0.49,2,     0.20,2,     0.27,2,    2.249,2,    1.168,2,   2073.5,2,    397.2,2,   20.00, 15.5259
   318MHYDROS4,  A16C,   314,  1,      5,      5,2,19890321,0609,-32.0000, -24.9933, 4296,    153.9,  14.6904,  35.4514,2,  35.4530,2,    224.1,2,     3.52,2,     3.61,2,     0.01,2,     0.43,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 14.6674
   318MHYDROS4,  A16C,   314,  1,      6,      6,2,19890321,0609,-32.0000, -24.9933, 4296,    200.1,  14.3329,  35.4237,2,  35.4220,2,    223.6,2,     4.10,2,     4.79,2,     0.01,2,     0.48,2,    2.227,2,    1.153,2,   -999.9,9,    440.0,2,   20.00, 14.3034
   318MHYDROS4,  A16C,   314,  1,      7,      7,2,19890321,0609,-32.0000, -24.9933, 4296,    255.9,  13.7556,  35.3605,2,  35.3570,2,    225.8,2,     4.10,2,     5.96,2,     0.00,2,     0.55,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.7189
   318MHYDROS4,  A16C,   314,  1,      8,      8,2,19890321,0609,-32.0000, -24.9933, 4296,    302.3,  13.1610,  35.2690,2,  35.2690,2,    224.0,2,     4.20,2,     7.52,2,     0.00,2,     0.64,2,    2.171,2,    1.129,2,   2099.1,2,    474.3,2,   20.00, 13.1188
   318MHYDROS4,  A16C,   314,  1,      9,      9,2,19890321,0609,-32.0000, -24.9933, 4296,    353.4,  12.5275,  35.1634,2,  35.1660,2,    220.1,2,     4.59,2,     9.48,2,     0.00,2,     0.76,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 12.4797
   318MHYDROS4,  A16C,   314,  1,     10,     10,2,19890321,0609,-32.0000, -24.9933, 4296,    394.8,  11.8445,  35.0583,2,  35.0590,2,    213.6,2,     5.37,2,    11.92,2,     0.00,2,     0.91,2,    1.881,2,    0.943,2,   2112.4,2,    543.1,2,   20.00, 11.7930
   318MHYDROS4,  A16C,   314,  1,     11,     11,2,19890321,0609,-32.0000, -24.9933, 4296,    517.4,   9.0573,  34.6916,2,  34.6920,2,    210.5,2,     9.19,2,    19.74,2,     0.00,2,     1.37,2,    1.570,2,    0.783,2,   2132.9,2,    667.5,2,   20.00,  9.0001
   318MHYDROS4,  A16C,   314,  1,     12,     12,2,19890321,0609,-32.0000, -24.9933, 4296,    594.2,   7.5930,  34.5308,2,  34.5310,2,    214.4,2,    12.22,2,    23.27,2,     0.00,2,     1.58,2,    1.448,2,    0.720,2,   2143.9,2,    739.0,2,   20.00,  7.5335
   318MHYDROS4,  A16C,   314,  1,     13,     13,2,19890321,0609,-32.0000, -24.9933, 4296,    696.8,   5.6943,  34.3505,2,  34.3530,2,   -999.0,9,    16.62,2,    26.79,2,     0.00,2,     1.83,2,    1.398,2,    0.675,2,   2152.6,2,    809.1,2,   20.00,  5.6342
   318MHYDROS4,  A16C,   314,  1,     14,     14,2,19890321,0609,-32.0000, -24.9933, 4296,    799.0,   4.6365,  34.2879,2,  34.2880,2,    232.6,2,    21.71,2,    28.74,2,     0.00,2,     1.97,2,    1.150,6,    0.552,6,   2163.5,2,    855.5,2,   20.00,  4.5737
   318MHYDROS4,  A16C,   314,  1,     15,     15,2,19890321,0609,-32.0000, -24.9933, 4296,    896.0,   3.9333,  34.2775,2,  34.2780,2,    227.8,2,    28.35,2,    30.41,2,     0.00,2,     2.07,2,    0.843,2,    0.401,2,   2174.6,2,    912.2,2,   20.00,  3.8670
   318MHYDROS4,  A16C,   314,  1,     16,     16,2,19890321,0609,-32.0000, -24.9933, 4296,    998.9,   3.4400,  34.2896,2,  34.2900,2,    222.1,2,    35.30,2,    31.68,2,     0.00,2,     2.16,2,    0.667,2,    0.326,2,   2191.7,2,    962.9,2,   20.00,  3.3691
   318MHYDROS4,  A16C,   314,  1,     17,     17,2,19890321,0609,-32.0000, -24.9933, 4296,   1102.0,   3.1791,  34.3339,2,  34.3340,2,    210.8,2,    42.53,2,    33.14,2,     0.00,2,     2.24,2,    0.436,2,    0.220,2,   2201.9,2,    991.8,2,   20.00,  3.1021
   318MHYDROS4,  A16C,   314,  1,     18,     18,2,19890321,0609,-32.0000, -24.9933, 4296,   1199.4,   3.0213,  34.3895,2,  34.3910,2,    200.4,2,    49.17,2,    33.73,2,     0.00,2,     2.29,2,    0.254,2,    0.117,2,   -999.9,9,   -999.9,9, -999.90,  2.9380
   318MHYDROS4,  A16C,   314,  1,     19,     19,2,19890321,0609,-32.0000, -24.9933, 4296,   1302.5,   2.9178,  34.4589,2,  34.4590,2,    192.1,2,    54.35,2,    33.73,2,     0.00,2,     2.29,2,    0.129,2,    0.071,2,   2219.5,2,   1064.6,2,   20.00,  2.8272
   318MHYDROS4,  A16C,   314,  1,     20,     20,2,19890321,0609,-32.0000, -24.9933, 4296,   1400.3,   2.8438,  34.5098,2,  34.5110,2,    188.6,2,    58.26,2,    33.53,2,     0.00,2,     2.29,2,    0.094,2,    0.042,2,   2226.4,2,   1082.2,2,   20.00,  2.7461
   318MHYDROS4,  A16C,   314,  1,     21,     21,2,19890321,0609,-32.0000, -24.9933, 4296,   1498.2,   2.8000,  34.5714,2,  34.5710,2,    186.9,2,    60.90,2,    33.14,2,     0.00,2,     2.27,2,    0.043,2,    0.023,2,   2227.3,2,   1070.7,2,   20.00,  2.6946
   318MHYDROS4,  A16C,   314,  1,     22,     22,2,19890321,0609,-32.0000, -24.9933, 4296,   1647.9,   2.7939,  34.6563,2,  34.6590,2,    191.6,2,    60.80,2,    31.38,2,     0.00,2,     2.14,2,    0.018,2,    0.008,2,   2224.1,2,    993.8,2,   20.00,  2.6759
   318MHYDROS4,  A16C,   314,  1,     23,     23,2,19890321,0609,-32.0000, -24.9933, 4296,   1797.0,   2.7986,  34.7266,2,  34.7270,2,    200.8,2,    58.06,2,    29.32,2,     0.00,2,     2.01,2,    0.011,2,    0.007,2,   -999.9,9,   -999.9,9, -999.90,  2.6676
   318MHYDROS4,  A16C,   314,  1,     24,     24,2,19890321,0609,-32.0000, -24.9933, 4296,   1998.4,   2.7933,  34.7843,2,  34.7850,2,    212.9,2,    52.87,2,    27.27,2,     0.00,2,     1.87,2,    0.000,2,   -0.001,2,   2207.8,2,    884.5,2,   20.00,  2.6445
   318MHYDROS4,  A16C,   314,  1,     25,     25,2,19890321,0609,-32.0000, -24.9933, 4296,   2199.4,   2.7663,  34.8315,2,  34.8320,2,    225.5,2,    47.89,2,    25.12,2,     0.00,2,     1.72,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5995
   318MHYDROS4,  A16C,   314,  1,     26,     26,2,19890321,0609,-32.0000, -24.9933, 4296,   2400.9,   2.7362,  34.8574,2,  34.8590,2,    233.3,2,    44.96,2,    24.04,2,     0.00,2,     1.62,2,    0.002,2,    0.000,2,   2190.6,2,    808.4,2,   20.00,  2.5510
   318MHYDROS4,  A16C,   314,  1,     27,     27,2,19890321,0609,-32.0000, -24.9933, 4296,   2602.5,   2.7376,  34.8790,2,  34.8790,2,    240.3,2,    41.44,2,    23.06,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5328
   318MHYDROS4,  A16C,   314,  1,     28,     28,2,19890321,0609,-32.0000, -24.9933, 4296,   2804.0,   2.7244,  34.8922,2,-999.0000,9,    244.6,2,    39.58,2,    22.48,2,     0.00,2,     1.50,2,    0.004,2,    0.001,2,   2181.6,2,    764.7,2,   20.00,  2.4998
   318MHYDROS4,  A16C,   314,  1,     29,     29,2,19890321,0609,-32.0000, -24.9933, 4296,   3000.9,   2.6798,  34.8968,2,  34.8980,2,    247.2,2,    39.87,2,    21.99,2,     0.00,2,     1.49,2,    0.003,2,    0.000,2,   2180.4,2,    763.4,2,   20.00,  2.4360
   318MHYDROS4,  A16C,   314,  1,     30,     30,2,19890321,0609,-32.0000, -24.9933, 4296,   3203.7,   2.5642,  34.8918,2,  34.8940,2,    248.1,2,    43.20,2,    22.09,2,     0.00,2,     1.50,2,    0.001,2,    0.000,2,   2181.3,2,    762.7,2,   20.00,  2.3019
   318MHYDROS4,  A16C,   314,  1,     31,     31,2,19890321,0609,-32.0000, -24.9933, 4296,   3395.1,   2.3709,  34.8761,2,  34.8800,2,    246.4,2,    49.35,2,    22.97,2,     0.00,2,     1.54,2,    0.009,2,    0.002,2,   2189.5,2,    776.8,2,   20.00,  2.0931
   318MHYDROS4,  A16C,   314,  1,     32,     32,2,19890321,0609,-32.0000, -24.9933, 4296,   3597.2,   2.0046,  34.8389,2,  34.8390,2,    239.8,2,    63.62,2,    24.92,2,     0.00,2,     1.69,2,    0.002,2,    0.002,2,   -999.9,9,   -999.9,9, -999.90,  1.7146
   318MHYDROS4,  A16C,   314,  1,     33,     33,2,19890321,0609,-32.0000, -24.9933, 4296,   3795.1,   1.6901,  34.8089,2,  34.8090,2,    235.9,2,    75.55,2,    26.39,2,     0.00,2,     1.79,2,    0.004,2,    0.003,2,   2217.6,2,    854.9,2,   20.00,  1.3873
   318MHYDROS4,  A16C,   314,  1,     34,     34,2,19890321,0609,-32.0000, -24.9933, 4296,   3998.1,   1.4611,  34.7836,2,  34.7830,2,    231.1,2,    85.22,2,    27.66,2,     0.00,2,     1.88,2,    0.001,2,    0.000,2,   -999.9,9,   -999.9,9, -999.90,  1.1429
   318MHYDROS4,  A16C,   314,  1,     35,     35,2,19890321,0609,-32.0000, -24.9933, 4296,   4237.7,   1.2722,  34.7608,2,  34.7600,2,    226.8,2,    94.41,2,    28.73,2,     0.00,2,     1.95,2,    0.009,2,    0.002,2,   -999.9,9,   -999.9,9, -999.90,  0.9333
   318MHYDROS4,  A16C,   314,  1,     36,     36,2,19890321,0609,-32.0000, -24.9933, 4296,   4380.1,   1.1499,  34.7466,2,  34.7460,2,    223.8,2,   100.86,2,    29.61,2,     0.00,2,     2.01,2,    0.010,6,    0.003,6,   2236.5,2,    944.6,2,   20.00,  0.7990
   318MHYDROS4,  A16C,   315,  1,      2,      2,2,19890321,1304,-31.3917, -24.9983, 4581,      5.9,  23.3234,  35.9192,2,  35.9200,2,    218.4,2,     1.46,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   2031.5,2,    307.3,2,   20.00, 23.3222
   318MHYDROS4,  A16C,   315,  1,      1,      1,2,19890321,1304,-31.3917, -24.9983, 4581,      6.0,  23.3232,  35.9190,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 23.3220
   318MHYDROS4,  A16C,   315,  1,      3,      3,2,19890321,1304,-31.3917, -24.9983, 4581,     29.7,  23.2517,  35.9349,2,  35.9370,2,    218.8,2,     1.46,2,     0.00,2,     0.00,2,     0.07,2, -999.000,9, -999.000,9,   2026.0,2,    304.8,2,   20.00, 23.2456
   318MHYDROS4,  A16C,   315,  1,     71,     71,2,19890321,1304,-31.3917, -24.9983, 4581,     60.5,  19.7297,  36.0752,2,  36.0730,2,    236.9,2,     1.56,2,     0.00,2,     0.00,2,     0.12,2,    2.034,2,    1.072,2,   -999.9,9,   -999.9,9, -999.90, 19.7186
   318MHYDROS4,  A16C,   315,  1,      5,      5,2,19890321,1304,-31.3917, -24.9983, 4581,     96.3,  17.4133,  35.7711,2,  35.7670,2,    226.8,2,     1.56,2,     0.00,2,     0.08,2,     0.19,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 17.3971
   318MHYDROS4,  A16C,   315,  1,      6,      6,2,19890321,1304,-31.3917, -24.9983, 4581,    147.4,  15.6714,  35.5131,2,  35.5100,2,    213.7,2,     2.74,2,     3.32,2,     0.01,2,     0.43,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 15.6483
   318MHYDROS4,  A16C,   315,  1,      7,      7,2,19890321,1304,-31.3917, -24.9983, 4581,    198.4,  14.4081,  35.3502,2,  35.3500,2,    212.3,2,     3.13,2,     5.96,2,     0.00,2,     0.65,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 14.3788
   318MHYDROS4,  A16C,   315,  1,      8,      8,2,19890321,1304,-31.3917, -24.9983, 4581,    249.1,  14.1485,  35.4144,2,  35.4110,2,    220.1,2,     2.74,2,     5.86,2,     0.00,2,     0.54,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 14.1121
   318MHYDROS4,  A16C,   315,  1,      9,      9,2,19890321,1304,-31.3917, -24.9983, 4581,    299.7,  13.5145,  35.3277,2,  35.3230,2,    223.6,2,     2.74,2,     6.74,2,     0.00,2,     0.60,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.4719
   318MHYDROS4,  A16C,   315,  1,     10,     10,2,19890321,1304,-31.3917, -24.9983, 4581,    371.5,  12.3897,  35.1510,2,  35.1500,2,    223.2,2,     3.32,2,     9.18,2,     0.00,2,     0.75,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 12.3398
   318MHYDROS4,  A16C,   315,  1,     11,     11,2,19890321,1304,-31.3917, -24.9983, 4581,    412.3,  11.6979,  35.0396,2,  35.0370,2,    213.6,2,     4.49,2,    12.12,2,     0.00,2,     0.91,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 11.6445
   318MHYDROS4,  A16C,   315,  1,     12,     12,2,19890321,1304,-31.3917, -24.9983, 4581,    545.4,   8.7447,  34.6539,2,  34.6560,2,    211.8,2,     8.60,2,    19.84,2,     0.00,2,     1.38,2,    1.594,2,    0.784,2,   -999.9,9,   -999.9,9, -999.90,  8.6855
   318MHYDROS4,  A16C,   315,  1,     13,     13,2,19890321,1304,-31.3917, -24.9983, 4581,    637.4,   6.8117,  34.4536,2,  34.4530,2,    217.9,2,    12.51,2,    23.85,2,     0.00,2,     1.64,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  6.7515
   318MHYDROS4,  A16C,   315,  1,     14,     14,2,19890321,1304,-31.3917, -24.9983, 4581,    744.9,   5.1887,  34.3234,2,  34.3220,2,    229.1,2,    17.21,2,    26.89,2,     0.00,2,     1.84,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  5.1272
   318MHYDROS4,  A16C,   315,  1,     15,     15,2,19890321,1304,-31.3917, -24.9983, 4581,    846.7,   4.3008,  34.2665,2,  34.2650,2,    237.8,2,    21.12,2,    28.26,2,     0.00,2,     1.94,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.2361
   318MHYDROS4,  A16C,   315,  1,     16,     16,2,19890321,1304,-31.3917, -24.9983, 4581,    949.2,   3.7863,  34.2728,2,  34.2700,2,    229.1,2,    27.57,2,    30.21,2,     0.00,2,     2.05,2,    0.857,2,    0.402,2,   -999.9,9,   -999.9,9, -999.90,  3.7168
   318MHYDROS4,  A16C,   315,  1,     17,     17,2,19890321,1304,-31.3917, -24.9983, 4581,   1046.8,   3.3570,  34.2994,2,  34.2980,2,    220.0,2,    35.39,2,    31.68,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.2830
   318MHYDROS4,  A16C,   315,  1,     18,     18,2,19890321,1304,-31.3917, -24.9983, 4581,   1149.0,   3.0917,  34.3627,2,  34.3610,2,    205.2,2,    44.39,2,    32.95,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.0118
   318MHYDROS4,  A16C,   315,  1,     19,     19,2,19890321,1304,-31.3917, -24.9983, 4581,   1251.5,   2.9761,  34.4406,2,  34.4390,2,    193.9,2,    51.62,2,    33.24,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.8891
   318MHYDROS4,  A16C,   315,  1,     20,     20,2,19890321,1304,-31.3917, -24.9983, 4581,   1394.6,   2.8668,  34.5405,2,  34.5400,2,    189.5,2,    56.31,2,    32.65,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.7692
   318MHYDROS4,  A16C,   315,  1,     21,     21,2,19890321,1304,-31.3917, -24.9983, 4581,   1600.8,   2.8008,  34.6438,2,  34.6440,2,    192.1,2,    57.67,2,    31.08,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6867
   318MHYDROS4,  A16C,   315,  1,     22,     22,2,19890321,1304,-31.3917, -24.9983, 4581,   1795.1,   2.7883,  34.7371,2,  34.7360,2,    204.7,2,    55.32,2,    28.83,2,     0.00,2,     1.93,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6576
   318MHYDROS4,  A16C,   315,  1,     23,     23,2,19890321,1304,-31.3917, -24.9983, 4581,   2024.7,   2.7525,  34.7997,2,  34.7990,2,    216.8,2,    50.33,2,    26.78,2,     0.00,2,     1.79,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6019
   318MHYDROS4,  A16C,   315,  1,     24,     24,2,19890321,1304,-31.3917, -24.9983, 4581,   2212.8,   2.6894,  34.8285,2,  34.8260,2,    225.9,2,    48.96,2,    25.41,2,     0.00,2,     1.72,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5226
   318MHYDROS4,  A16C,   315,  1,     25,     25,2,19890321,1304,-31.3917, -24.9983, 4581,   2412.0,   2.7170,  34.8603,2,  34.8600,2,    234.6,2,    44.17,2,    24.04,2,     0.00,2,     1.61,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5310
   318MHYDROS4,  A16C,   315,  1,     26,     26,2,19890321,1304,-31.3917, -24.9983, 4581,   2608.9,   2.7257,  34.8819,2,  34.8800,2,    241.1,2,    41.05,2,    22.97,2,     0.00,2,     1.53,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5205
   318MHYDROS4,  A16C,   315,  1,     27,     27,2,19890321,1304,-31.3917, -24.9983, 4581,   2810.8,   2.7051,  34.8954,2,  34.8950,2,    245.9,2,    38.90,2,    22.18,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.4802
   318MHYDROS4,  A16C,   315,  1,     28,     28,2,19890321,1304,-31.3917, -24.9983, 4581,   3006.4,   2.6406,  34.8987,2,  34.8970,2,    248.1,2,    39.29,2,    21.99,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.3971
   318MHYDROS4,  A16C,   315,  1,     29,     29,2,19890321,1304,-31.3917, -24.9983, 4581,   3201.7,   2.5023,  34.8894,2,  34.8890,2,   -999.0,9,    43.10,2,    22.38,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.2417
   318MHYDROS4,  A16C,   315,  1,     30,     30,2,19890321,1304,-31.3917, -24.9983, 4581,   3394.6,   2.3225,  34.8753,2,  34.8740,2,    246.4,2,    48.96,2,    22.77,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.0459
   318MHYDROS4,  A16C,   315,  1,     31,     31,2,19890321,1304,-31.3917, -24.9983, 4581,   3588.9,   2.0573,  34.8506,2,  34.8490,2,    242.9,2,    58.54,2,    24.14,2,     0.00,2,     1.60,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.7668
   318MHYDROS4,  A16C,   315,  1,     32,     32,2,19890321,1304,-31.3917, -24.9983, 4581,   3804.3,   1.7166,  34.8129,2,  34.8120,2,    236.4,2,    73.01,2,    26.09,2,     0.00,2,     1.75,2,    0.003,2,    0.001,2,   -999.9,9,   -999.9,9, -999.90,  1.4121
