BOTTLE,20020821WHPSIO
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020821
#original HYD file: a16nhy.txt   Wed Aug 21 13:33:22 2002
#original SUM file: a16nsu.txt   Wed Aug 21 13:34:13 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,CTDOXY,OXYGEN,SILCAT,NITRAT,NITRIT,PHSPHT,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,,DBAR,IPTS-68,PSS-78,PSS-78,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,PMOL/KG,,PMOL/KG,,IPTS-68
     32OC202_2,  A16N,   107,  1,      4,      4,19880821,0418,  5.4600, -26.6667, 4358,    107.2,  16.2240,-999.0000,  35.6790,   -999.0,    111.0,     4.90,    18.30,     0.04,     1.25,    1.047,4,    0.462,4, 16.2070
     32OC202_2,  A16N,   107,  1,      5,      5,19880821,0418,  5.4600, -26.6667, 4358,    155.3,  14.2200,-999.0000,  35.4500,   -999.0,    117.9,     6.40,    19.80,     0.01,     1.32,    0.906,2,    0.408,2, 14.1970
     32OC202_2,  A16N,   107,  1,      6,      6,19880821,0418,  5.4600, -26.6667, 4358,    201.9,  13.2610,-999.0000,  35.3310,   -999.0,    124.4,     7.00,    20.80,     0.01,     1.43,    0.863,4,    0.370,4, 13.2330
     32OC202_2,  A16N,   107,  1,      7,      7,19880821,0418,  5.4600, -26.6667, 4358,    246.9,  12.4320,  35.2150,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9, 12.3990
     32OC202_2,  A16N,   107,  1,      8,      8,19880821,0418,  5.4600, -26.6667, 4358,    290.7,  11.8960,-999.0000,  35.1480,   -999.0,    131.4,     8.50,    22.30,     0.01,     1.52,    0.727,4,    0.305,4, 11.8580
     32OC202_2,  A16N,   107,  1,      9,      9,19880821,0418,  5.4600, -26.6667, 4358,    381.0,  10.4090,-999.0000,  35.0120,   -999.0,    103.5,    12.00,    28.10,     0.01,     1.82,    0.344,2,    0.144,2, 10.3630
     32OC202_2,  A16N,   107,  1,     10,     10,19880821,0418,  5.4600, -26.6667, 4358,    564.8,   7.7870,-999.0000,  34.7930,   -999.0,     75.7,    19.60,    35.80,     0.01,     2.36,    0.018,2,    0.008,7,  7.7300
     32OC202_2,  A16N,   107,  1,     11,     11,19880821,0418,  5.4600, -26.6667, 4358,    752.5,   5.6970,-999.0000,  34.6060,   -999.0,    116.9,    26.20,    35.50,     0.01,     2.40,    0.017,2,    0.002,7,  5.6310
     32OC202_2,  A16N,   107,  1,     12,     12,19880821,0418,  5.4600, -26.6667, 4358,    990.1,   4.8610,-999.0000,  34.6870,   -999.0,    140.0,    28.20,    33.20,     0.02,     2.30,    0.032,2,    0.002,7,  4.7790
     32OC202_2,  A16N,   107,  1,     13,     13,19880821,0418,  5.4600, -26.6667, 4358,   1231.8,   4.5840,-999.0000,  34.8700,   -999.0,    183.0,    23.30,    26.90,     0.01,     1.88,   -0.023,3,    0.002,7,  4.4820
     32OC202_2,  A16N,   107,  1,     14,     14,19880821,0418,  5.4600, -26.6667, 4358,   1524.6,   4.1730,-999.0000,  34.9640,   -999.0,    228.6,    18.40,    22.00,     0.00,     1.51,    0.009,2,    0.005,7,  4.0490
     32OC202_2,  A16N,   107,  1,     15,     15,19880821,0418,  5.4600, -26.6667, 4358,   1815.4,   3.7200,-999.0000,  34.9640,   -999.0,    241.6,    19.80,    20.90,     0.00,     1.40,   -0.022,3,    0.005,7,  3.5740
     32OC202_2,  A16N,   107,  1,     16,     16,19880821,0418,  5.4600, -26.6667, 4358,   2008.8,   3.4470,-999.0000,  34.9550,   -999.0,    244.2,    22.70,    21.00,     0.00,     1.42,   -0.003,2,    0.002,7,  3.2870
     32OC202_2,  A16N,   107,  1,     17,     17,19880821,0418,  5.4600, -26.6667, 4358,   2299.5,   3.1750,-999.0000,  34.9460,   -999.0,    248.5,    25.80,    20.90,     0.03,     1.43,   -0.002,2,    0.002,7,  2.9920
     32OC202_2,  A16N,   107,  1,     18,     18,19880821,0418,  5.4600, -26.6667, 4358,   2643.0,   2.7980,-999.0000,  34.9260,   -999.0,    247.7,    32.50,    20.80,     0.02,     1.45,    0.010,2,    0.002,7,  2.5880
     32OC202_2,  A16N,   107,  1,     19,     19,19880821,0418,  5.4600, -26.6667, 4358,   2992.5,   2.6850,-999.0000,  34.9160,   -999.0,    247.7,    35.50,    21.40,     0.02,     1.45,   -0.027,3,    0.002,7,  2.4420
     32OC202_2,  A16N,   107,  1,     20,     20,19880821,0418,  5.4600, -26.6667, 4358,   3294.9,   2.5710,-999.0000,  34.9090,   -999.0,    249.4,    37.40,    21.20,     0.02,     1.48,   -0.003,2,    0.002,7,  2.2990
     32OC202_2,  A16N,   107,  1,     21,     21,19880821,0418,  5.4600, -26.6667, 4358,   3600.4,   2.4670,-999.0000,  34.9010,   -999.0,    249.8,    40.00,    21.50,     0.02,     1.47,    0.014,2,   -0.001,2,  2.1650
     32OC202_2,  A16N,   107,  1,     22,     22,19880821,0418,  5.4600, -26.6667, 4358,   3910.2,   2.3750,  34.8930,-999.0000,   -999.0,    249.4,    42.70,    21.70,     0.02,     1.48,   -0.027,3,    0.005,7,  2.0410
     32OC202_2,  A16N,   107,  1,     23,     23,19880821,0418,  5.4600, -26.6667, 4358,   4224.0,   2.3750,-999.0000,  34.8880,   -999.0,    249.0,    44.10,    21.90,     0.02,     1.47,   -0.009,3,    0.002,7,  2.0050
     32OC202_2,  A16N,   107,  1,     24,     24,19880821,0418,  5.4600, -26.6667, 4358,   4426.5,   2.3890,-999.0000,  34.8870,   -999.0,    247.2,    44.90,    21.70,     0.09,     1.47,   -0.015,3,    0.005,7,  1.9940
     32OC202_2,  A16N,   107,  1,     99,   -999,19880821,0418,  5.4600, -26.6667, 4358,   4428.7,   2.3890,  34.8880,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9940
     32OC202_2,  A16N,   108,  1,      1,      1,19880821,1011,  4.7683, -26.3967, 4307,     12.5,  27.7600,-999.0000,  35.5130,   -999.0,    201.3,     0.50,     0.00,     0.00,     0.06, -999.000,9, -999.000,9, 27.7570
     32OC202_2,  A16N,   108,  1,      2,      2,19880821,1011,  4.7683, -26.3967, 4307,     37.7,  27.7540,-999.0000,  35.5180,   -999.0,    200.8,     0.50,     0.10,     0.00,     0.06, -999.000,9, -999.000,9, 27.7450
     32OC202_2,  A16N,   108,  1,      3,      3,19880821,1011,  4.7683, -26.3967, 4307,     67.1,  24.7640,-999.0000,  36.2420,   -999.0,    191.8,     1.30,     0.40,     0.00,     0.11, -999.000,9, -999.000,9, 24.7490
     32OC202_2,  A16N,   108,  1,      4,      4,19880821,1011,  4.7683, -26.3967, 4307,    106.3,  16.7580,-999.0000,  35.6910,   -999.0,     89.7,     5.00,    19.60,     0.00,     1.30, -999.000,9, -999.000,9, 16.7400
     32OC202_2,  A16N,   108,  1,      5,      5,19880821,1011,  4.7683, -26.3967, 4307,    154.8,  14.5150,-999.0000,  35.4710,   -999.0,    100.1,     7.00,    21.70,     0.00,     1.43, -999.000,9, -999.000,9, 14.4920
     32OC202_2,  A16N,   108,  1,      6,      6,19880821,1011,  4.7683, -26.3967, 4307,    202.4,  13.7300,-999.0000,  35.3800,   -999.0,    110.5,     7.40,    21.70,     0.00,     1.43, -999.000,9, -999.000,9, 13.7010
     32OC202_2,  A16N,   108,  1,      7,      7,19880821,1011,  4.7683, -26.3967, 4307,    249.6,  13.0290,  35.2910,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9, 12.9940
     32OC202_2,  A16N,   108,  1,      8,      8,19880821,1011,  4.7683, -26.3967, 4307,    294.3,  12.1360,-999.0000,  35.1850,   -999.0,     99.6,     9.70,    25.60,     0.00,     1.66, -999.000,9, -999.000,9, 12.0970
     32OC202_2,  A16N,   108,  1,      9,      9,19880821,1011,  4.7683, -26.3967, 4307,    384.7,  10.0200,-999.0000,  34.9700,   -999.0,     78.7,    13.90,    31.90,     0.00,     2.00, -999.000,9, -999.000,9,  9.9750
     32OC202_2,  A16N,   108,  1,     10,     10,19880821,1011,  4.7683, -26.3967, 4307,    473.7,   8.6590,-999.0000,  34.8620,   -999.0,     71.7,    17.40,    34.40,     0.00,     2.21, -999.000,9, -999.000,9,  8.6080
     32OC202_2,  A16N,   108,  1,     11,     11,19880821,1011,  4.7683, -26.3967, 4307,    657.3,   6.1860,-999.0000,  34.6200,   -999.0,    112.6,    24.30,    35.70,     0.00,     2.39, -999.000,9, -999.000,9,  6.1260
     32OC202_2,  A16N,   108,  1,     12,     12,19880821,1011,  4.7683, -26.3967, 4307,    843.1,   5.0850,-999.0000,  34.6140,   -999.0,    130.4,    29.00,    35.10,     0.00,     2.38, -999.000,9, -999.000,9,  5.0150
     32OC202_2,  A16N,   108,  1,     13,     13,19880821,1011,  4.7683, -26.3967, 4307,   1027.5,   4.7400,-999.0000,  34.7290,   -999.0,    152.1,    28.10,    32.10,     0.00,     2.18, -999.000,9, -999.000,9,  4.6560
     32OC202_2,  A16N,   108,  1,     14,     14,19880821,1011,  4.7683, -26.3967, 4307,   1310.2,   4.4640,-999.0000,  34.9210,   -999.0,    206.8,    20.60,    24.60,     0.00,     1.65, -999.000,9, -999.000,9,  4.3560
     32OC202_2,  A16N,   108,  1,     15,     15,19880821,1011,  4.7683, -26.3967, 4307,   1597.4,   4.1260,-999.0000,  34.9750,   -999.0,    238.6,    17.30,    20.60,     0.00,     1.40, -999.000,9, -999.000,9,  3.9950
     32OC202_2,  A16N,   108,  1,     16,     16,19880821,1011,  4.7683, -26.3967, 4307,   1890.2,   3.7270,-999.0000,  34.9710,   -999.0,    249.0,    18.70,    20.20,     0.00,     1.34, -999.000,9, -999.000,9,  3.5740
     32OC202_2,  A16N,   108,  1,     17,     17,19880821,1011,  4.7683, -26.3967, 4307,   2187.8,   3.3190,-999.0000,  34.9510,   -999.0,    247.2,    24.10,    20.70,     0.00,     1.41, -999.000,9, -999.000,9,  3.1440
     32OC202_2,  A16N,   108,  1,     18,     18,19880821,1011,  4.7683, -26.3967, 4307,   2486.8,   3.0150,-999.0000,  34.9360,   -999.0,    248.5,    28.60,    21.00,     0.00,     1.40, -999.000,9, -999.000,9,  2.8160
     32OC202_2,  A16N,   108,  1,     19,     19,19880821,1011,  4.7683, -26.3967, 4307,   2790.1,   2.7980,-999.0000,  34.9230,   -999.0,    248.5,    32.80,    21.30,     0.00,     1.45, -999.000,9, -999.000,9,  2.5730
     32OC202_2,  A16N,   108,  1,     20,     20,19880821,1011,  4.7683, -26.3967, 4307,   3099.1,   2.6580,-999.0000,  34.9140,   -999.0,    248.1,    36.50,    21.50,     0.04,     1.48, -999.000,9, -999.000,9,  2.4050
     32OC202_2,  A16N,   108,  1,     21,     21,19880821,1011,  4.7683, -26.3967, 4307,   3409.0,   2.5640,-999.0000,  34.9060,   -999.0,    248.1,    39.00,    21.70,     0.02,  -999.00, -999.000,9, -999.000,9,  2.2800
     32OC202_2,  A16N,   108,  1,     22,     22,19880821,1011,  4.7683, -26.3967, 4307,   3721.1,   2.4280,-999.0000,  34.8960,   -999.0,    249.4,    41.40,    21.70,     0.05,  -999.00, -999.000,9, -999.000,9,  2.1140
     32OC202_2,  A16N,   108,  1,     23,     23,19880821,1011,  4.7683, -26.3967, 4307,   4137.5,   2.3750,-999.0000,  34.8890,   -999.0,    248.5,    44.00,    22.00,     0.04,  -999.00, -999.000,9, -999.000,9,  2.0150
     32OC202_2,  A16N,   108,  1,     24,     24,19880821,1011,  4.7683, -26.3967, 4307,   4263.4,   2.3750,-999.0000,  34.8870,   -999.0,    248.5,    45.10,    22.10,     0.02,  -999.00, -999.000,9, -999.000,9,  2.0000
     32OC202_2,  A16N,   108,  1,     99,   -999,19880821,1011,  4.7683, -26.3967, 4307,   4266.4,   2.3760,  34.8870,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  2.0000
     32OC202_2,  A16N,   109,  1,      1,      1,19880821,1612,  4.0650, -26.0750, -999,     11.9,  27.8560,-999.0000,  35.8050,   -999.0,    204.3,     0.30,     0.30,     0.00,     0.02,    1.413,2,    0.758,2, 27.8530
     32OC202_2,  A16N,   109,  1,      2,      2,19880821,1612,  4.0650, -26.0750, -999,     37.6,  27.8030,-999.0000,  35.8060,   -999.0,    200.8,     0.30,     0.30,     0.00,     0.02,    1.475,2,    0.772,2, 27.7940
     32OC202_2,  A16N,   109,  1,      3,      3,19880821,1612,  4.0650, -26.0750, -999,     67.6,  27.7760,-999.0000,  35.8230,   -999.0,    199.9,     0.30,     0.40,     0.00,     0.02,    1.478,4,    0.695,4, 27.7600
     32OC202_2,  A16N,   109,  1,      4,      4,19880821,1612,  4.0650, -26.0750, -999,    105.0,  16.9130,-999.0000,  35.7130,   -999.0,     94.4,     4.90,    18.80,     0.07,     1.24,    1.015,2,    0.474,2, 16.8960
     32OC202_2,  A16N,   109,  1,      5,      5,19880821,1612,  4.0650, -26.0750, -999,    154.5,  14.9080,-999.0000,  35.5180,   -999.0,     97.9,     6.50,    21.40,     0.00,     1.43,    0.819,2,    0.412,2, 14.8850
     32OC202_2,  A16N,   109,  1,      6,      6,19880821,1612,  4.0650, -26.0750, -999,    204.1,  13.7360,-999.0000,  35.3770,   -999.0,    111.8,     7.10,    21.60,     0.00,     1.46,    0.876,4,    0.383,4, 13.7070
     32OC202_2,  A16N,   109,  1,      7,      7,19880821,1612,  4.0650, -26.0750, -999,    253.0,  13.2060,-999.0000,  35.3060,   -999.0,     91.4,     8.50,    24.70,     0.00,     1.64,    0.698,4,    0.279,4, 13.1710
     32OC202_2,  A16N,   109,  1,      8,      8,19880821,1612,  4.0650, -26.0750, -999,    301.4,  12.0880,-999.0000,  35.1840,   -999.0,     98.3,     9.80,    26.00,     0.01,     1.69,    0.468,2,    0.225,2, 12.0480
     32OC202_2,  A16N,   109,  1,      9,      9,19880821,1612,  4.0650, -26.0750, -999,    399.7,   9.4660,-999.0000,  34.9070,   -999.0,     83.5,    15.00,    31.90,     0.00,     2.08,    0.164,2,    0.071,2,  9.4210
     32OC202_2,  A16N,   109,  1,     10,     10,19880821,1612,  4.0650, -26.0750, -999,    496.7,   7.2350,-999.0000,  34.6680,   -999.0,    109.6,    20.10,    33.90,     0.00,     2.27,    0.052,2,    0.014,2,  7.1870
     32OC202_2,  A16N,   109,  1,     11,     11,19880821,1612,  4.0650, -26.0750, -999,    741.1,   5.2290,-999.0000,  34.5390,   -999.0,    140.4,    28.20,    34.50,     0.00,     2.36,    0.034,2,    0.008,7,  5.1670
     32OC202_2,  A16N,   109,  1,     12,     12,19880821,1612,  4.0650, -26.0750, -999,    988.3,   4.5800,-999.0000,  34.6320,   -999.0,    153.0,    30.60,    32.80,     0.00,     2.33,    0.030,2,    0.005,7,  4.5010
     32OC202_2,  A16N,   109,  1,     13,     13,19880821,1612,  4.0650, -26.0750, -999,   1234.7,   4.5400,-999.0000,  34.8180,   -999.0,    178.6,    25.40,    28.40,     0.01,     1.98,   -0.029,3,    0.002,7,  4.4390
     32OC202_2,  A16N,   109,  1,     14,     14,19880821,1612,  4.0650, -26.0750, -999,   1477.8,   4.3170,-999.0000,  34.9460,   -999.0,    218.6,    19.60,    23.30,     0.00,     1.57,    0.005,2,    0.005,7,  4.1950
     32OC202_2,  A16N,   109,  1,     15,     15,19880821,1612,  4.0650, -26.0750, -999,   1777.1,   3.8580,-999.0000,  34.9710,   -999.0,    243.3,    18.40,    20.80,     0.01,     1.37,   -0.017,3,    0.005,7,  3.7140
     32OC202_2,  A16N,   109,  1,     16,     16,19880821,1612,  4.0650, -26.0750, -999,   2130.6,   3.4040,-999.0000,  34.9550,   -999.0,    246.4,    23.30,    20.90,     0.01,     1.42,   -0.009,3,    0.008,7,  3.2330
     32OC202_2,  A16N,   109,  1,     17,     17,19880821,1612,  4.0650, -26.0750, -999,   2484.7,   3.0580,-999.0000,  34.9400,   -999.0,    249.0,    28.30,    21.20,     0.00,     1.43,    0.007,2,    0.008,7,  2.8590
     32OC202_2,  A16N,   109,  1,     18,     18,19880821,1612,  4.0650, -26.0750, -999,   2791.6,   2.8300,-999.0000,  34.9260,   -999.0,    248.1,    33.00,    21.70,     0.00,     1.45,    0.047,3,    0.005,7,  2.6050
     32OC202_2,  A16N,   109,  1,     19,     19,19880821,1612,  4.0650, -26.0750, -999,   3095.8,   2.6640,-999.0000,  34.9150,   -999.0,    247.2,    36.60,    22.00,     0.01,     1.50,    0.011,2,    0.002,7,  2.4110
     32OC202_2,  A16N,   109,  1,     20,     20,19880821,1612,  4.0650, -26.0750, -999,   3401.0,   2.5510,-999.0000,  34.9050,   -999.0,    246.8,    39.50,    22.00,     0.01,     1.50,    0.001,2,    0.002,7,  2.2680
     32OC202_2,  A16N,   109,  1,     21,     21,19880821,1612,  4.0650, -26.0750, -999,   3708.7,   2.4220,-999.0000,  34.8950,   -999.0,    249.4,    41.50,    22.10,     0.00,     1.50,    0.025,2,    0.002,7,  2.1090
     32OC202_2,  A16N,   109,  1,     22,     22,19880821,1612,  4.0650, -26.0750, -999,   4066.8,   2.3710,-999.0000,  34.8880,   -999.0,    247.2,    44.50,    22.50,     0.00,     1.49,    0.004,2,    0.002,7,  2.0190
     32OC202_2,  A16N,   109,  1,     23,     23,19880821,1612,  4.0650, -26.0750, -999,   4377.1,   2.3640,-999.0000,  34.8840,   -999.0,    245.5,    46.40,    22.80,     0.00,  -999.00,   -0.006,2,    0.005,7,  1.9760
     32OC202_2,  A16N,   109,  1,     24,     24,19880821,1612,  4.0650, -26.0750, -999,   4564.6,   2.3720,-999.0000,  34.8830,   -999.0,    245.9,    46.90,    22.90,     0.00,  -999.00,    0.006,2,    0.005,7,  1.9610
     32OC202_2,  A16N,   109,  1,     99,   -999,19880821,1612,  4.0650, -26.0750, -999,   4566.0,   2.3730,  34.8830,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9610
     32OC202_2,  A16N,   110,  1,      1,      1,19880821,2200,  3.4083, -25.6633, 4340,     11.9,  27.7660,-999.0000,  35.6640,   -999.0,    201.7,     0.50,     0.10,     0.00,     0.05, -999.000,9, -999.000,9, 27.7630
     32OC202_2,  A16N,   110,  1,      2,      2,19880821,2200,  3.4083, -25.6633, 4340,     36.8,  27.7670,-999.0000,  35.6670,   -999.0,    201.3,     0.50,     0.00,     0.00,     0.04, -999.000,9, -999.000,9, 27.7590
     32OC202_2,  A16N,   110,  1,      3,      3,19880821,2200,  3.4083, -25.6633, 4340,     67.4,  27.7660,-999.0000,  35.6860,   -999.0,    200.8,     0.50,     0.30,     0.00,     0.07, -999.000,9, -999.000,9, 27.7500
     32OC202_2,  A16N,   110,  1,      4,      4,19880821,2200,  3.4083, -25.6633, 4340,    105.7,  16.0310,-999.0000,  35.6390,   -999.0,     88.3,     5.70,    20.20,     0.05,     1.34, -999.000,9, -999.000,9, 16.0140
     32OC202_2,  A16N,   110,  1,      5,      5,19880821,2200,  3.4083, -25.6633, 4340,    152.9,  15.0830,-999.0000,  35.5420,   -999.0,     93.5,     6.80,    20.70,     0.00,     1.39, -999.000,9, -999.000,9, 15.0600
     32OC202_2,  A16N,   110,  1,      6,      6,19880821,2200,  3.4083, -25.6633, 4340,    197.9,  14.3280,-999.0000,  35.4480,   -999.0,     97.0,     7.30,    21.80,     0.00,     1.42, -999.000,9, -999.000,9, 14.2990
     32OC202_2,  A16N,   110,  1,      7,      7,19880821,2200,  3.4083, -25.6633, 4340,    243.8,  13.2780,-999.0000,  35.3150,   -999.0,    110.5,     8.00,    22.00,     0.00,     1.44, -999.000,9, -999.000,9, 13.2440
     32OC202_2,  A16N,   110,  1,      8,      8,19880821,2200,  3.4083, -25.6633, 4340,    287.5,  12.5680,-999.0000,  35.2330,   -999.0,    111.8,     8.80,    23.20,     0.00,     1.49, -999.000,9, -999.000,9, 12.5290
     32OC202_2,  A16N,   110,  1,      9,      9,19880821,2200,  3.4083, -25.6633, 4340,    377.7,  10.0720,-999.0000,  34.9590,   -999.0,     86.5,    13.70,    30.40,     0.00,     1.90, -999.000,9, -999.000,9, 10.0280
     32OC202_2,  A16N,   110,  1,     10,     10,19880821,2200,  3.4083, -25.6633, 4340,    467.4,   7.9140,-999.0000,  34.7290,   -999.0,    106.5,    18.40,    32.40,     0.00,     2.08, -999.000,9, -999.000,9,  7.8670
     32OC202_2,  A16N,   110,  1,     11,     11,19880821,2200,  3.4083, -25.6633, 4340,    650.7,   5.5530,-999.0000,  34.5460,   -999.0,    130.0,    28.50,    34.50,     0.00,     2.31, -999.000,9, -999.000,9,  5.4970
     32OC202_2,  A16N,   110,  1,     12,     12,19880821,2200,  3.4083, -25.6633, 4340,    832.3,   4.7670,-999.0000,  34.5550,   -999.0,    146.9,    30.70,    33.80,     0.00,     2.25, -999.000,9, -999.000,9,  4.7000
     32OC202_2,  A16N,   110,  1,     13,     13,19880821,2200,  3.4083, -25.6633, 4340,   1015.8,   4.5980,-999.0000,  34.6230,   -999.0,    152.6,    30.70,    32.10,     0.00,     2.22, -999.000,9, -999.000,9,  4.5160
     32OC202_2,  A16N,   110,  1,     14,     14,19880821,2200,  3.4083, -25.6633, 4340,   1298.6,   4.5060,-999.0000,  34.8530,   -999.0,    188.2,    24.10,    26.90,     0.00,     1.79, -999.000,9, -999.000,9,  4.3990
     32OC202_2,  A16N,   110,  1,     15,     15,19880821,2200,  3.4083, -25.6633, 4340,   1586.5,   4.2070,-999.0000,  34.9650,   -999.0,    230.7,    18.40,    21.50,     0.00,     1.39, -999.000,9, -999.000,9,  4.0760
     32OC202_2,  A16N,   110,  1,     16,     16,19880821,2200,  3.4083, -25.6633, 4340,   1879.3,   3.7440,-999.0000,  34.9710,   -999.0,    248.1,    18.70,    20.30,     0.01,     1.30, -999.000,9, -999.000,9,  3.5920
     32OC202_2,  A16N,   110,  1,     17,     17,19880821,2200,  3.4083, -25.6633, 4340,   2174.0,   3.3800,-999.0000,  34.9580,   -999.0,    252.0,    22.30,    19.90,     0.01,     1.28, -999.000,9, -999.000,9,  3.2050
     32OC202_2,  A16N,   110,  1,     18,     18,19880821,2200,  3.4083, -25.6633, 4340,   2471.3,   3.0380,-999.0000,  34.9380,   -999.0,    248.5,    28.40,    20.60,     0.01,     1.33, -999.000,9, -999.000,9,  2.8400
     32OC202_2,  A16N,   110,  1,     19,     19,19880821,2200,  3.4083, -25.6633, 4340,   2815.6,   2.7760,-999.0000,  34.9210,   -999.0,    246.8,    34.20,    21.10,     0.01,     1.38, -999.000,9, -999.000,9,  2.5490
     32OC202_2,  A16N,   110,  1,     20,     20,19880821,2200,  3.4083, -25.6633, 4340,   3158.0,   2.6240,-999.0000,  34.9100,   -999.0,    246.8,    37.80,    21.60,     0.01,     1.40, -999.000,9, -999.000,9,  2.3650
     32OC202_2,  A16N,   110,  1,     21,     21,19880821,2200,  3.4083, -25.6633, 4340,   3510.3,   2.4750,-999.0000,  34.8990,   -999.0,    249.8,    39.90,    21.50,     0.01,     1.41, -999.000,9, -999.000,9,  2.1820
     32OC202_2,  A16N,   110,  1,     22,     22,19880821,2200,  3.4083, -25.6633, 4340,   3867.0,   2.3720,-999.0000,  34.8890,   -999.0,    248.1,    43.90,    22.10,     0.00,     1.44, -999.000,9, -999.000,9,  2.0430
     32OC202_2,  A16N,   110,  1,     23,     23,19880821,2200,  3.4083, -25.6633, 4340,   4223.8,   2.3360,-999.0000,  34.8810,   -999.0,    245.5,    46.90,    22.50,     0.00,     1.44, -999.000,9, -999.000,9,  1.9670
     32OC202_2,  A16N,   110,  1,     24,     24,19880821,2200,  3.4083, -25.6633, 4340,   4403.4,   2.3450,-999.0000,  34.8810,   -999.0,    245.0,    47.40,    22.70,     0.00,     1.46, -999.000,9, -999.000,9,  1.9540
     32OC202_2,  A16N,   110,  1,     99,   -999,19880821,2200,  3.4083, -25.6633, 4340,   4405.6,   2.3460,  34.8820,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9540
     32OC202_2,  A16N,   111,  1,      1,      1,19880822,0400,  2.6917, -25.4967, 4199,     12.9,  27.6990,-999.0000,  35.8030,   -999.0,    201.2,     0.40,     0.00,     0.00,     0.02, -999.000,9, -999.000,9, 27.6960
     32OC202_2,  A16N,   111,  1,      2,      2,19880822,0400,  2.6917, -25.4967, 4199,     38.4,  27.6970,-999.0000,  35.8050,   -999.0,    201.2,     0.40,     0.10,     0.00,     0.05, -999.000,9, -999.000,9, 27.6880
     32OC202_2,  A16N,   111,  1,      3,      3,19880822,0400,  2.6917, -25.4967, 4199,     68.4,  27.6970,-999.0000,  35.8680,   -999.0,    200.3,     0.40,     0.30,     0.00,     0.05, -999.000,9, -999.000,9, 27.6810
     32OC202_2,  A16N,   111,  1,      4,      4,19880822,0400,  2.6917, -25.4967, 4199,    106.5,  16.0180,-999.0000,  35.6410,   -999.0,     91.8,     5.70,    20.50,     0.08,     1.34, -999.000,9, -999.000,9, 16.0010
     32OC202_2,  A16N,   111,  1,      5,      5,19880822,0400,  2.6917, -25.4967, 4199,    155.3,  14.4110,-999.0000,  35.4640,   -999.0,     99.6,     7.10,    21.30,     0.02,     1.36, -999.000,9, -999.000,9, 14.3880
     32OC202_2,  A16N,   111,  1,      6,      6,19880822,0400,  2.6917, -25.4967, 4199,    203.3,  13.7100,-999.0000,  35.3690,   -999.0,     87.0,     8.40,    23.90,     0.00,     1.55, -999.000,9, -999.000,9, 13.6810
     32OC202_2,  A16N,   111,  1,      7,      7,19880822,0400,  2.6917, -25.4967, 4199,    250.7,  12.9240,-999.0000,  35.2720,   -999.0,     96.6,     8.70,    24.20,     0.03,     1.56, -999.000,9, -999.000,9, 12.8890
     32OC202_2,  A16N,   111,  1,      8,      8,19880822,0400,  2.6917, -25.4967, 4199,    298.6,  12.1870,-999.0000,  35.1850,   -999.0,    110.5,     9.20,    24.10,     0.02,     1.53, -999.000,9, -999.000,9, 12.1470
     32OC202_2,  A16N,   111,  1,      9,      9,19880822,0400,  2.6917, -25.4967, 4199,    395.0,   9.5580,-999.0000,  34.9090,   -999.0,     82.6,    14.80,    31.60,     0.02,     2.00, -999.000,9, -999.000,9,  9.5130
     32OC202_2,  A16N,   111,  1,     10,     10,19880822,0400,  2.6917, -25.4967, 4199,    490.8,   7.5050,-999.0000,  34.6900,   -999.0,    112.6,    19.20,    32.60,     0.03,     2.12, -999.000,9, -999.000,9,  7.4570
     32OC202_2,  A16N,   111,  1,     11,     11,19880822,0400,  2.6917, -25.4967, 4199,    731.4,   5.1350,-999.0000,  34.5340,   -999.0,    141.7,    28.60,    34.10,     0.00,     2.30, -999.000,9, -999.000,9,  5.0750
     32OC202_2,  A16N,   111,  1,     12,     12,19880822,0400,  2.6917, -25.4967, 4199,    974.1,   4.6380,-999.0000,  34.6240,   -999.0,    153.9,    30.10,    32.50,     0.03,     2.22, -999.000,9, -999.000,9,  4.5590
     32OC202_2,  A16N,   111,  1,     13,     13,19880822,0400,  2.6917, -25.4967, 4199,   1220.2,   4.4850,-999.0000,  34.8290,   -999.0,    180.8,    25.20,    27.80,     0.02,     1.88, -999.000,9, -999.000,9,  4.3850
